# RDB data retrieved from Oracle.
#
# $Log$
# tsql nwisor -rdb 'select * from gw_otid_01  order by site_no' |# 02/19/2019 21:01:29, llorzol
#
agency_cd	site_no	otid_seq_nu	otid_id	assigner_nm	otid_web_cd	otid_cn	otid_cr	otid_mn	otid_md
5s	15s	9n	15s	15s	1s	8s	25d	8s	25d
USGS	420458121422901	2	KLAM-52797	USBR	Y	tiffany	17-JUN-2016 15:20:29	tiffany	17-JUN-2016 15:20:29
USGS	420500121125901	1	H-01	USBR	Y	tiffany	16-JUN-2016 18:51:31	tiffany	16-JUN-2016 18:51:31
USGS	420500121125901	2	KLAM-53187	USBR	Y	tiffany	16-JUN-2016 18:51:31	tiffany	16-JUN-2016 18:51:31
USGS	420503121513900	1	KSDNM	USBR	Y	tiffany	16-JUN-2016 19:53:33	tiffany	16-JUN-2016 19:53:33
USGS	420514123370701	1	TL703	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420522122041900	1	KRDJ	USBR	Y	tiffany	16-JUN-2016 18:51:31	tiffany	16-JUN-2016 18:51:31
USGS	420523118083201	1	16040201015744	NHD REACHCODE	Y	tiffany	21-AUG-2018 21:25:52	tiffany	21-AUG-2018 21:25:52
USGS	420523122042000	1	KRDJ	USBOR	Y	tiffany	24-FEB-2016 16:25:07	tiffany	24-FEB-2016 16:25:07
USGS	420524121515200	1	ACTS1	BOR	Y	tiffany	26-MAR-2014 21:32:05	tiffany	26-MAR-2014 21:32:05
USGS	420527123440101	1	TL600	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420529123370601	1	TL302	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420533121282201	1	OWRD OBS 1028	OR004	Y	tiffany	19-FEB-2003 21:47:12	tiffany	19-FEB-2003 21:47:12
USGS	420536123355701	1	TL300	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420543118163301	1	17120009008133	NHD REACHCODE	Y	tiffany	21-AUG-2018 21:25:52	tiffany	21-AUG-2018 21:25:52
USGS	420544121513800	1	KRS11	USBR	Y	tiffany	16-JUN-2016 18:51:31	tiffany	16-JUN-2016 18:51:31
USGS	420549121424501	1	L29451	OR004	Y	tiffany	10-MAR-2004 13:26:16	tiffany	10-MAR-2004 13:26:16
USGS	420559121400201	1	L52042	OR004	Y	tiffany	26-JUL-2006 21:07:32	tiffany	26-JUL-2006 21:07:32
USGS	420600121401101	1	L44994	OR004	Y	tiffany	08-MAR-2004 18:50:28	tiffany	08-MAR-2004 18:50:28
USGS	420600121401101	2	KLAM-52697	USBR	Y	tiffany	17-JUN-2016 15:20:28	tiffany	17-JUN-2016 15:20:28
USGS	420605123355701	1	TL1200	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420606123405001	1	7J1	USGS-YOUNG	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420612123365601	1	TL901	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420615121533600	1	KR238.2S	USBR	Y	tiffany	21-MAR-2013 12:55:02	tiffany	17-JUN-2016 15:20:29
USGS	420615121533600	3	KR238.2	USBR	Y	tiffany	17-JUN-2016 15:20:29	tiffany	17-JUN-2016 15:20:29
USGS	420615121533600	2	KRS12A	USBR	Y	tiffany	17-JUN-2016 15:20:29	tiffany	17-JUN-2016 15:20:29
USGS	420615121533600	4	KRRQ	USBR	Y	tiffany	17-JUN-2016 15:20:29	tiffany	17-JUN-2016 15:20:29
USGS	420615121533601	1	KR238.2B	USBOR	Y	tiffany	21-MAR-2013 12:55:02	tiffany	21-MAR-2013 12:55:02
USGS	420615123404501	1	TL100	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420616121400001	1	L49301	OR004	Y	tiffany	08-MAR-2004 20:22:20	tiffany	08-MAR-2004 20:22:20
USGS	420616121400001	2	KLAM-52973	USBR	Y	tiffany	17-JUN-2016 15:20:28	tiffany	17-JUN-2016 15:20:28
USGS	420620123362201	1	TL1001	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420622123403301	1	TL2700	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420630123372901	1	TL107	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420632118264501	1	ANTELOPE	BLM	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420632118264501	2	SPRINGS	BLM	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420632121293601	1	OWRD OBS 292	OR004	Y	tiffany	19-FEB-2003 21:47:12	tiffany	19-FEB-2003 21:47:12
USGS	420632121475301	1	KLAM-52970	USBR	Y	tiffany	17-JUN-2016 15:31:19	tiffany	17-JUN-2016 15:31:19
USGS	420633121475401	1	KLAM-52970	USBR	Y	tiffany	17-JUN-2016 15:20:30	tiffany	17-JUN-2016 15:20:30
USGS	420640117415801	1	16040201015740	NHD REACHCODE	Y	tiffany	21-AUG-2018 21:25:52	tiffany	21-AUG-2018 21:25:52
USGS	420643121394801	1	L46030	OR004	Y	tiffany	10-MAR-2004 13:26:21	tiffany	10-MAR-2004 13:26:21
USGS	420647123020101	1	3R1	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420650121211401	1	OWRD OBS 289	OR004	Y	tiffany	19-FEB-2003 21:47:12	tiffany	19-FEB-2003 21:47:12
USGS	420652123051201	1	5N	DRILLER	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420657118004501	1	17120009007842	NHD REACHCODE	Y	tiffany	21-AUG-2018 21:25:52	tiffany	21-AUG-2018 21:25:52
USGS	420704122262901	1	2M1	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420706121430501	1	L37551	OR004	Y	tiffany	10-MAR-2004 13:24:09	tiffany	10-MAR-2004 13:24:09
USGS	420706121430501	2	KLAM-52825	USBR	Y	tiffany	17-JUN-2016 15:20:28	tiffany	17-JUN-2016 15:20:28
USGS	420708118163601	1	17120009008528	NHD REACHCODE	Y	tiffany	21-AUG-2018 21:25:52	tiffany	21-AUG-2018 21:25:52
USGS	420709123362201	1	TL2100	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420715118323001	1	NO 1	BLM	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420715118323001	2	PUEBLO	BLM	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420719118265701	1	17120009008786	NHD REACHCODE	Y	tiffany	21-AUG-2018 21:25:52	tiffany	21-AUG-2018 21:25:52
USGS	420719123351201	1	TL1500	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420722118265501	1	17120009008783	NHD REACHCODE	Y	tiffany	21-AUG-2018 21:25:52	tiffany	21-AUG-2018 21:25:52
USGS	420723123342401	1	TL 903	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420724118265701	1	17120009008789	NHD REACHCODE	Y	tiffany	21-AUG-2018 21:25:52	tiffany	21-AUG-2018 21:25:52
USGS	420725123342601	1	TL903	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420726121401501	1	L52039	OR004	Y	tiffany	10-MAR-2004 13:26:18	tiffany	10-MAR-2004 13:26:18
USGS	420732121501100	1	NCTS1	BOR	Y	tiffany	26-MAR-2014 21:32:05	tiffany	26-MAR-2014 21:32:05
USGS	420733118040601	1	17120009007751	NHD REACHCODE	Y	tiffany	21-AUG-2018 21:25:52	tiffany	21-AUG-2018 21:25:52
USGS	420733121304001	1	H-07	USBR	Y	tiffany	17-JUN-2016 15:20:28	tiffany	17-JUN-2016 15:20:28
USGS	420733121465701	1	MCPHERSON	USBR	Y	tiffany	16-JUN-2016 18:51:31	tiffany	16-JUN-2016 18:51:31
USGS	420735121185701	1	L29474	OR004	Y	tiffany	20-AUG-2003 16:52:34	tiffany	20-AUG-2003 16:52:34
USGS	420735121402526	1	KLAM14597	OWRD	Y	nwis	04-NOV-1998 00:00:00	nwis	27-AUG-1998 00:00:00
USGS	420735121442502	1	KLAM12810	OWRD	Y	nwis	04-NOV-1998 00:00:00	nwis	27-AUG-1998 00:00:00
USGS	420738123411301	1	TL603	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420740121482901	1	KLAM-51231	USBR	Y	tiffany	17-JUN-2016 15:20:28	tiffany	17-JUN-2016 15:20:28
USGS	420741121554001	1	KR234.9B	USBOR	Y	tiffany	21-MAR-2013 12:55:03	tiffany	21-MAR-2013 12:55:03
USGS	420743121450101	1	OWRD OBS 328	OR004	Y	tiffany	18-JAN-2005 21:51:01	tiffany	18-JAN-2005 21:51:01
USGS	420754118042001	1	17120009008782	NHD REACHCODE	Y	tiffany	21-AUG-2018 21:25:52	tiffany	21-AUG-2018 21:25:52
USGS	420755123380401	1	34L1	USGS	Y	nwis	04-NOV-1998 00:00:00	tiffany	26-JUN-2013 16:48:55
USGS	420756123315901	1	TL901	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420805122015600	1	KBWQ_06	USBR	Y	tiffany	16-JUN-2016 18:51:30	tiffany	16-JUN-2016 18:51:30
USGS	420808121565700	2	KRS15	USBR	Y	tiffany	16-JUN-2016 18:51:31	tiffany	16-JUN-2016 18:51:31
USGS	420808121565700	1	KR233.4	USBR	Y	tiffany	16-JUN-2016 18:51:31	tiffany	16-JUN-2016 18:51:31
USGS	420809123375401	1	TL 201	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420810123394003	1	TL800	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420813123393702	1	TL800	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420815123404801	1	TL1004	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420818123393901	1	TL900	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420823121562201	1	L28531	OWRD	Y	tiffany	07-SEP-2000 14:04:58	tiffany	07-SEP-2000 14:04:58
USGS	420828121322701	1	L100400	OR004	Y	tiffany	10-MAY-2011 14:58:04	tiffany	10-MAY-2011 14:58:04
USGS	420828122370001	1	32D2	USDA	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420832121470101	1	L57292	OR004	Y	tiffany	10-MAR-2004 13:24:07	tiffany	10-MAR-2004 13:24:07
USGS	420833123035501	1	28N1	USFS	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420838121171001	2	KLAM-10467	USBR	Y	tiffany	17-JUN-2016 15:20:30	tiffany	17-JUN-2016 15:20:30
USGS	420838121171001	1	H-22	USBR	Y	tiffany	17-JUN-2016 15:20:30	tiffany	17-JUN-2016 15:20:30
USGS	420841121522901	1	L52056	OR004	Y	tiffany	08-MAR-2004 18:50:30	tiffany	08-MAR-2004 18:50:30
USGS	420842118165101	1	17120009007920	NHD REACHCODE	Y	tiffany	21-AUG-2018 21:25:52	tiffany	21-AUG-2018 21:25:52
USGS	420844120271601	1	OWRD OBS 380	OR004	Y	tiffany	19-FEB-2003 21:47:12	tiffany	19-FEB-2003 21:47:12
USGS	420844121150801	1	OWRD OBS 291	OR004	Y	tiffany	19-FEB-2003 21:47:12	tiffany	19-FEB-2003 21:47:12
USGS	420853121505500	3	KR246.0	USBR	Y	tiffany	17-JUN-2016 15:20:29	tiffany	17-JUN-2016 15:20:29
USGS	420853121505500	2	KRMI	USBR	Y	tiffany	17-JUN-2016 15:20:29	tiffany	17-JUN-2016 15:20:29
USGS	420853121505500	1	KR246.0S	USBR	Y	tiffany	21-MAR-2013 12:55:02	tiffany	17-JUN-2016 15:20:29
USGS	420853121505501	1	KR246.0B	USBOR	Y	tiffany	21-MAR-2013 12:55:02	tiffany	21-MAR-2013 12:55:02
USGS	420856121452201	1	L57291	OR004	Y	tiffany	08-MAR-2004 20:22:22	tiffany	08-MAR-2004 20:22:22
USGS	420857123390601	1	TL800	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420859123343501	1	TL 800	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420903121153701	1	L33778	OWRD	Y	tiffany	29-SEP-2000 14:36:56	tiffany	29-SEP-2000 14:36:56
USGS	420903121153702	1	L33778	OWRD	Y	tiffany	29-SEP-2000 14:36:56	tiffany	29-SEP-2000 14:36:56
USGS	420907121454301	1	KLAM-52776	USBR	Y	tiffany	16-JUN-2016 18:51:31	tiffany	16-JUN-2016 18:51:31
USGS	420908121313701	1	OWRD OBS 290	OR004	Y	tiffany	19-FEB-2003 21:47:12	tiffany	19-FEB-2003 21:47:12
USGS	420908123031301	1	28A	USGS-ROBISON	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420909123031201	1	28H	DRILLER	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420920122374201	1	19Q1	USGS-YOUNG	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420925121373524	1	KLAM13315	OWRD	Y	nwis	04-NOV-1998 00:00:00	nwis	27-AUG-1998 00:00:00
USGS	420926118473701	1	DIP SPRING	BLM	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420931118330001	1	OWRD OBS 198	OR004	Y	tiffany	19-FEB-2003 21:47:12	tiffany	19-FEB-2003 21:47:12
USGS	420952123335901	1	TL114	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	420958118165201	1	17120009008784	NHD REACHCODE	Y	tiffany	21-AUG-2018 21:25:52	tiffany	21-AUG-2018 21:25:52
USGS	421000123395001	1	DAISY HILL WELL	OWNER	L	tiffany	16-OCT-2012 20:42:15	tiffany	16-OCT-2012 20:42:15
USGS	421001121511001	1	LO1127	OWRD	Y	tiffany	25-SEP-2000 21:03:13	tiffany	25-SEP-2000 21:03:13
USGS	421004121491000	1	KRS7	USBR	Y	tiffany	16-JUN-2016 18:51:31	tiffany	16-JUN-2016 18:51:31
USGS	421006121252401	1	OWRD OBS 288	OR004	Y	tiffany	19-FEB-2003 21:47:13	tiffany	19-FEB-2003 21:47:13
USGS	421010121271200	1	LRHDB	USBR	Y	tiffany	17-JUN-2016 15:20:29	tiffany	17-JUN-2016 15:20:29
USGS	421015118190101	1	17120009008276	NHD REACHCODE	Y	tiffany	21-AUG-2018 21:25:52	tiffany	21-AUG-2018 21:25:52
USGS	421015121371517	1	KLAM13108	OWRD	Y	nwis	04-NOV-1998 00:00:00	nwis	28-AUG-1998 00:00:00
USGS	421015121471800	1	KRLRDC	USBOR	Y	tiffany	21-MAR-2013 12:55:03	tiffany	21-MAR-2013 12:55:03
USGS	421016118485801	1	S RINCON	BLM	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421018118174601	1	17120009008152	NHD REACHCODE	Y	tiffany	21-AUG-2018 21:25:52	tiffany	21-AUG-2018 21:25:52
USGS	421018123380501	1	TL 800	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421028119571601	1	17120007003508	NHD REACHCODE	Y	tiffany	22-JAN-2018 16:03:33	tiffany	22-JAN-2018 16:03:33
USGS	421032121372001	1	OWRD OBS 287	OR004	Y	tiffany	19-FEB-2003 21:47:13	tiffany	19-FEB-2003 21:47:13
USGS	421034119565901	1	17120007003416	NHD REACHCODE	Y	tiffany	22-JAN-2018 16:03:33	tiffany	22-JAN-2018 16:03:33
USGS	421035119565701	1	17120007003677	NHD REACHCODE	Y	tiffany	22-JAN-2018 16:03:33	tiffany	22-JAN-2018 16:03:33
USGS	421036119535201	1	OWRD OBS 382	OR004	Y	tiffany	19-FEB-2003 21:47:13	tiffany	19-FEB-2003 21:47:13
USGS	421037121393301	1	KLAM-54078	USBR	Y	tiffany	16-JUN-2016 18:51:30	tiffany	16-JUN-2016 18:51:30
USGS	421056121543801	1	LO4629	OWRD	Y	tiffany	25-SEP-2000 21:03:12	tiffany	25-SEP-2000 21:03:12
USGS	421058119592101	1	17120007003993	NHD REACHCODE	Y	tiffany	22-JAN-2018 16:03:33	tiffany	22-JAN-2018 16:03:33
USGS	421058123382801	1	TL 800	JOSEPHI CO 1980	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421101118150201	1	17120009007674	NHD REACHCODE	Y	tiffany	21-AUG-2018 21:25:52	tiffany	21-AUG-2018 21:25:52
USGS	421103118145201	1	17120009008684	NHD REACHCODE	Y	tiffany	21-AUG-2018 21:25:52	tiffany	21-AUG-2018 21:25:52
USGS	421105121491801	1	L20334	OWRD	Y	tiffany	25-SEP-2000 18:03:02	tiffany	25-SEP-2000 18:03:02
USGS	421109120211701	1	LAKEVIEW NO. 1	TWN OF LAKEVIEW	Y	nwis	04-NOV-1998 00:00:00	nwis	08-MAY-1992 00:00:00
USGS	421109120212601	1	LAKEVIEW NO. 2	TWN OF LAKEVIEW	Y	nwis	04-NOV-1998 00:00:00	nwis	08-MAY-1992 00:00:00
USGS	421114121080100	1	MCRV	USBR	Y	tiffany	17-JUN-2016 15:20:29	tiffany	17-JUN-2016 15:20:29
USGS	421119122381101	1	N13	USDA-	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421119122381501	1	7N1	USDA-	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421124120203001	1	SWIM POOL WELL	TWN OF LAKEVIEW	Y	nwis	04-NOV-1998 00:00:00	nwis	08-MAY-1992 00:00:00
USGS	421126121452001	1	OWRD OBS 284	OR004	Y	tiffany	12-JUN-2006 17:31:33	tiffany	12-JUN-2006 17:31:33
USGS	421127120222501	1	LAKEVIEW NO.8	TWN OF LAKEVIEW	Y	nwis	04-NOV-1998 00:00:00	nwis	08-MAY-1992 00:00:00
USGS	421129123382101	1	TL 300	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421131120215801	1	LAKEVIEW NO. 8	TWN OF LAKEVIEW	Y	nwis	04-NOV-1998 00:00:00	nwis	08-MAY-1992 00:00:00
USGS	421131120222501	1	LAKEVIEW NO. 7	TWN OF LAKEVIEW	Y	nwis	04-NOV-1998 00:00:00	nwis	08-MAY-1992 00:00:00
USGS	421131121465900	1	KRS5	USBR	Y	tiffany	17-JUN-2016 15:20:28	tiffany	17-JUN-2016 15:20:28
USGS	421138123384101	1	TL 1300	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421147121232101	1	OWRD OBS 329	OR004	Y	tiffany	19-JAN-2005 13:35:33	tiffany	19-JAN-2005 13:35:33
USGS	421149121240001	1	OWRD OBS 1349	OR004	Y	tiffany	19-JUN-2014 15:15:41	tiffany	19-JUN-2014 15:26:32
USGS	421203120002401	1	17120007003797	NHD REACHCODE	Y	tiffany	22-JAN-2018 16:03:33	tiffany	22-JAN-2018 16:03:33
USGS	421209121463000	1	KR251.7S	USBOR	Y	tiffany	21-MAR-2013 12:55:02	tiffany	21-MAR-2013 12:55:02
USGS	421209121463001	1	KR251.7B	USBOR	Y	tiffany	21-MAR-2013 12:55:02	tiffany	21-MAR-2013 12:55:02
USGS	421221120212001	1	OWRD OBS 381	OR004	Y	tiffany	19-FEB-2003 21:47:13	tiffany	19-FEB-2003 21:47:13
USGS	421225117450601	1	16040201015683	NHD REACHCODE	Y	tiffany	21-AUG-2018 21:25:52	tiffany	21-AUG-2018 21:25:52
USGS	421225123384701	1	TL 1100	JOSEPHI CO 1980	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421227118322701	1	BUTTE WEL	BLM	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421227118322701	2	LITTLE	BLM	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421236121081901	1	QW 00200798	USGS-QWDATA	Y	tiffany	03-MAR-2003 16:45:43	tiffany	03-MAR-2003 16:45:43
USGS	421254121360001	1	H-06	USBR	Y	tiffany	17-JUN-2016 15:20:28	tiffany	17-JUN-2016 15:20:28
USGS	421257123170901	1	TL 1203	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421257123193001	1	TL 501	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421304123181801	1	TL 406	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421308118085401	1	17120009007843	NHD REACHCODE	Y	tiffany	21-AUG-2018 21:25:52	tiffany	21-AUG-2018 21:25:52
USGS	421317122443901	1	31K1	USGS-YOUNG	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421325117364001	1	17050109004839	NHD REACHCODE	Y	tiffany	21-AUG-2018 21:25:51	tiffany	21-AUG-2018 21:25:51
USGS	421325117364401	1	17050109004906	NHD REACHCODE	Y	tiffany	21-AUG-2018 21:25:51	tiffany	21-AUG-2018 21:25:51
USGS	421336118580001	1	FUNNEL CAN	YON-BLM	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421401121480900	1	KR254.4	USBR	Y	tiffany	21-MAR-2013 12:55:02	tiffany	17-JUN-2016 15:20:29
USGS	421401121480900	2	KLLD	USBR	Y	tiffany	17-JUN-2016 15:20:29	tiffany	17-JUN-2016 15:20:29
USGS	421401123164901	1	TL 618	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421403123151701	1	TL 1200	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421409122475301	1	27J1	USGS-YOUNG	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421420122470501	1	26G2	USGS-ROBISON	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421421122470501	1	26G1	USGS-YOUNG	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421422121335001	1	OWRD OBS 326	OR004	Y	tiffany	12-JUN-2006 17:31:33	tiffany	12-JUN-2006 17:31:33
USGS	421425118030101	1	17120009007758	NHD REACHCODE	Y	tiffany	21-AUG-2018 21:25:52	tiffany	21-AUG-2018 21:25:52
USGS	421428121340501	1	OWRD OBS 327	OR004	Y	tiffany	19-FEB-2003 21:47:13	tiffany	19-FEB-2003 21:47:13
USGS	421428123160301	1	TL 302	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421430121513801	1	KLAM-11544	USBR	Y	tiffany	16-JUN-2016 18:51:31	tiffany	16-JUN-2016 18:51:31
USGS	421434121350501	1	OWRD OBS 316	OR004	Y	tiffany	13-FEB-2003 21:13:45	tiffany	13-FEB-2003 21:13:45
USGS	421440123163301	1	TL 900	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421443121290501	1	OWRD OBS 324	OR004	Y	tiffany	12-JUN-2006 17:31:33	tiffany	12-JUN-2006 17:31:33
USGS	421443121344801	1	OWRD OBS 325	OR004	Y	tiffany	12-JUN-2006 17:31:33	tiffany	12-JUN-2006 17:31:33
USGS	421452118033501	1	17120009008203	NHD REACHCODE	Y	tiffany	21-AUG-2018 21:25:52	tiffany	21-AUG-2018 21:25:52
USGS	421501121354901	1	OWRD OBS 285	OR004	Y	tiffany	19-FEB-2003 21:47:13	tiffany	19-FEB-2003 21:47:13
USGS	421503118585201	1	BUSHER	BLM	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421505117415601	1	16040201015693	NHD REACHCODE	Y	tiffany	21-AUG-2018 21:25:53	tiffany	21-AUG-2018 21:25:53
USGS	421511123151201	1	TL 111	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421514118184801	1	17120009007782	NHD REACHCODE	Y	tiffany	21-AUG-2018 21:25:51	tiffany	21-AUG-2018 21:25:51
USGS	421514118185001	1	17120009007655	NHD REACHCODE	Y	tiffany	21-AUG-2018 21:25:53	tiffany	21-AUG-2018 21:25:53
USGS	421516123150101	1	TL 106	JOSEPHI CO 1980	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421522120010401	1	17120007003757	NHD REACHCODE	Y	tiffany	22-JAN-2018 16:03:33	tiffany	22-JAN-2018 16:03:33
USGS	421524121374601	1	OWRD OBS 315	OR004	Y	tiffany	13-FEB-2003 21:13:42	tiffany	13-FEB-2003 21:13:42
USGS	421526118182101	1	17120009008177	NHD REACHCODE	Y	tiffany	21-AUG-2018 21:25:52	tiffany	21-AUG-2018 21:25:52
USGS	421531123335501	1	TL 200	JOSIPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421538120264001	1	OWRD OBS 379	OR004	Y	tiffany	19-FEB-2003 21:47:13	tiffany	19-FEB-2003 21:47:13
USGS	421548123143901	1	TL 401	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421549123151801	1	TL 801	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421550121515001	1	WELL #3	OWNER	L	tiffany	16-OCT-2012 20:42:15	tiffany	16-OCT-2012 20:42:15
USGS	421555122491401	1	WELL 2	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421556122485001	1	OWRD OBS 230	OR004	Y	tiffany	12-JUN-2006 17:31:33	tiffany	12-JUN-2006 17:31:33
USGS	421606123081001	1	NO 1	LISSNER	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421609117414401	1	16040201015751	NHD REACHCODE	Y	tiffany	21-AUG-2018 21:25:51	tiffany	21-AUG-2018 21:25:51
USGS	421611123304601	1	TL210	JOSEPHI CO 1979	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
