# RDB data retrieved from Oracle.
#
# $Log$
# tsql nwisor -rdb 'select * from gw_netw_01  order by site_no' |# 02/19/2019 21:01:27, llorzol
#
agency_cd	site_no	netw_seq_nu	netw_cd	netw_begin_dt	netw_end_dt	analyses_tp	netw_src_cd	anal_agency_cd	netw_freq_cd	netw_meth_cd	netw_1_cd	netw_2_cd	netw_web_cd	netw_cn	netw_cr	netw_mn	netw_md
5s	15s	9n	2s	4s	4s	2s	5s	5s	1s	1s	1s	1s	1s	8s	25d	8s	25d
USGS	420943121203201	1	WL	1998			OR004		B		4		Y	tiffany	18-FEB-2003 17:01:06	tiffany	18-FEB-2003 17:01:06
USGS	420944121184201	1	WL	1998	1999		OR004		S		4		Y	tiffany	18-FEB-2003 17:01:04	tiffany	18-FEB-2003 17:01:04
USGS	420948121270601	1	WL	1998	1998		OR004		O		4		Y	tiffany	03-MAR-2003 20:47:22	tiffany	03-MAR-2003 20:47:22
USGS	420955121141101	1	WL	1998	1999		OR004		S		4		Y	tiffany	18-FEB-2003 17:00:58	tiffany	18-FEB-2003 17:00:58
USGS	420957121410401	1	WL	2001			USGS		Q		3		Y	tiffany	07-FEB-2002 14:37:39	tiffany	07-FEB-2002 14:37:39
USGS	421001121511001	1	WL	2001			USGS		Q		3		Y	tiffany	25-JAN-2002 23:09:37	tiffany	25-JAN-2002 23:09:37
USGS	421005121264201	1	WL	1998	2002		OR004		B		4		Y	tiffany	03-MAR-2003 19:38:11	tiffany	03-MAR-2003 19:38:11
USGS	421006121252401	1	WL	1964			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421013121304601	1	WL	1998			OR004		B		4		Y	tiffany	03-MAR-2003 20:47:29	tiffany	03-MAR-2003 20:47:29
USGS	421015121343501	1	WL	1998			OR004		B		4		Y	tiffany	03-MAR-2003 20:47:26	tiffany	03-MAR-2003 20:47:26
USGS	421026123393701	1	WL	1961			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421028121242901	1	WL	1998	1999		OR004		S		4		Y	tiffany	03-MAR-2003 20:06:03	tiffany	03-MAR-2003 20:06:03
USGS	421032121372001	1	WL	1965			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421034121181501	1	WL	1998	1999		OR004		S		4		Y	tiffany	18-FEB-2003 17:00:54	tiffany	18-FEB-2003 17:00:54
USGS	421036119535201	1	WL	1948			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421036121201101	1	WL	1998			OR004		B		4		Y	tiffany	14-FEB-2003 18:13:24	tiffany	14-FEB-2003 18:13:24
USGS	421037121265901	1	WL	1998			OR004		B		4		Y	tiffany	03-MAR-2003 19:38:09	tiffany	03-MAR-2003 19:38:09
USGS	421037121332801	1	WL	1998			OR004		B		4		Y	tiffany	03-MAR-2003 20:47:27	tiffany	03-MAR-2003 20:47:27
USGS	421039121201001	1	WL	1998	2002		OR004		B		4		Y	tiffany	14-FEB-2003 18:13:22	tiffany	14-FEB-2003 18:13:22
USGS	421043121220601	1	WL	1998	1999		OR004		S		4		Y	tiffany	03-MAR-2003 20:47:19	tiffany	03-MAR-2003 20:47:19
USGS	421046121241701	1	WL	1998	1999		OR004		S		4		Y	tiffany	03-MAR-2003 20:47:17	tiffany	03-MAR-2003 20:47:17
USGS	421053121200501	1	WL	1998			OR004		B		4		Y	tiffany	14-FEB-2003 18:13:21	tiffany	14-FEB-2003 18:13:21
USGS	421059121273301	1	WL	1998	1999		OR004		S		4		Y	tiffany	03-MAR-2003 19:38:06	tiffany	03-MAR-2003 19:38:06
USGS	421102121255901	1	WL	1998	1999		OR004		S		4		Y	tiffany	03-MAR-2003 19:38:05	tiffany	03-MAR-2003 19:38:05
USGS	421102121265701	1	WL	1998	1999		OR004		S		4		Y	tiffany	03-MAR-2003 19:38:08	tiffany	03-MAR-2003 19:38:08
USGS	421102121415601	1	WL	2000	2003		OR004		C		3		Y	tiffany	07-FEB-2002 14:37:39	tiffany	26-JAN-2005 16:25:34
USGS	421102121415601	2	WL	2002	2005		USGS		C		3		Y	tiffany	26-JAN-2005 16:25:34	tiffany	26-JAN-2005 16:25:34
USGS	421102121415601	3	WL	2005			USGS		Q		3		Y	tiffany	12-NOV-2008 13:27:37	tiffany	12-NOV-2008 13:27:37
USGS	421110121181601	1	WL	1998	1999		OR004		S		4		Y	tiffany	14-FEB-2003 18:13:16	tiffany	14-FEB-2003 18:13:16
USGS	421115121175101	1	WL	1998	1999		OR004		S		4		Y	tiffany	14-FEB-2003 18:13:19	tiffany	14-FEB-2003 18:13:19
USGS	421116121215001	1	WL	1998	1999		OR004		S		4		Y	tiffany	03-MAR-2003 19:38:02	tiffany	03-MAR-2003 19:38:02
USGS	421118121215701	1	WL	1998	1999		OR004		S		4		Y	tiffany	03-MAR-2003 19:38:00	tiffany	03-MAR-2003 19:38:00
USGS	421126121452001	1	WL	1968	1994		OR004		Q		4		Y	tiffany	07-FEB-2002 14:39:37	tiffany	15-JUL-2008 13:11:56
USGS	421126121452001	2	WL	2001			USGS		Q		3		Y	tiffany	26-JAN-2005 16:25:33	tiffany	16-MAR-2005 17:34:24
USGS	421132121235401	1	WL	1998	1999		OR004		S		4		Y	tiffany	03-MAR-2003 19:38:03	tiffany	03-MAR-2003 19:38:03
USGS	421139121544801	1	WL	2001	2004		USGS		Q		3		Y	tiffany	25-JAN-2002 23:09:37	tiffany	12-JAN-2005 20:33:50
USGS	421147121232101	1	WL	1963	1978		OR004		Q		4		Y	tiffany	19-JAN-2005 13:35:34	tiffany	19-JAN-2005 13:35:34
USGS	421148121384901	1	WL	1998	1999		OR004		S		4		Y	tiffany	04-MAR-2003 17:47:16	tiffany	04-MAR-2003 17:47:16
USGS	421149121240001	1	WL	1998			OR004		B		4		Y	tiffany	26-FEB-2003 21:11:03	tiffany	26-FEB-2003 21:11:03
USGS	421151121241601	1	WL	1998	1999		OR004		M		4		Y	tiffany	26-FEB-2003 21:10:59	tiffany	26-FEB-2003 21:10:59
USGS	421152121230401	1	WL	1998			OR004		I		4		Y	tiffany	28-APR-2003 17:38:47	tiffany	28-APR-2003 17:38:47
USGS	421155121234501	1	WL	1998			OR004		B		4		Y	tiffany	26-FEB-2003 21:11:05	tiffany	26-FEB-2003 21:11:05
USGS	421158121241201	1	WL	1998	2000		OR004		M		4		Y	tiffany	26-FEB-2003 21:11:00	tiffany	26-FEB-2003 21:11:00
USGS	421158121242901	1	WL	1998	1999		OR004		M		4		Y	tiffany	26-FEB-2003 21:10:53	tiffany	26-FEB-2003 21:10:53
USGS	421203121212001	1	WL	1998			OR004		B		4		Y	tiffany	03-MAR-2003 19:37:58	tiffany	03-MAR-2003 19:37:58
USGS	421204121204501	1	WL	1998	1999		OR004		S		4		Y	tiffany	14-FEB-2003 18:13:14	tiffany	14-FEB-2003 18:13:14
USGS	421208121223901	1	WL	1998	1999		OR004		S		4		Y	tiffany	26-FEB-2003 21:11:09	tiffany	26-FEB-2003 21:11:09
USGS	421210121494701	1	WL	1999	2001		USGS		C		3		Y	tiffany	03-AUG-2001 19:10:53	tiffany	03-AUG-2001 19:10:53
USGS	421210121494701	2	WL	2001	2002		USGS		Q		3		Y	tiffany	03-AUG-2001 19:10:53	tiffany	25-JAN-2002 23:09:37
USGS	421211121242801	1	WL	1998			OR004		B		4		Y	tiffany	04-MAR-2003 18:43:16	tiffany	04-MAR-2003 18:43:16
USGS	421211121280001	1	WL	1998	1999		OR004		S		4		Y	tiffany	25-FEB-2003 17:20:05	tiffany	25-FEB-2003 17:20:05
USGS	421214121224601	1	WL	1998	1999		OR004		S		4		Y	tiffany	26-FEB-2003 21:11:06	tiffany	26-FEB-2003 21:11:06
USGS	421215121233001	1	WL	1998	1999		OR004		S		4		Y	tiffany	26-FEB-2003 21:10:57	tiffany	26-FEB-2003 21:10:57
USGS	421221120212001	1	WL	1965			OR004						Y	nwis	04-NOV-1998 00:00:00	nwis	18-NOV-1992 00:00:00
USGS	421222121304801	1	WL	1998	1999		OR004		S		4		Y	tiffany	25-FEB-2003 17:20:02	tiffany	25-FEB-2003 17:20:02
USGS	421223121262101	1	WL	1998	1999		OR004		S		4		Y	tiffany	04-MAR-2003 18:43:14	tiffany	04-MAR-2003 18:43:14
USGS	421223123200301	1	WL	1962			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421224121235201	1	WL	1998	1999		OR004		S		4		Y	tiffany	26-FEB-2003 21:10:55	tiffany	26-FEB-2003 21:10:55
USGS	421228121421901	1	WL	2001			USGS		Q		3		Y	tiffany	06-FEB-2002 15:27:00	tiffany	06-FEB-2002 15:27:00
USGS	421229121251901	1	WL	1998	1999		OR004		S		4		Y	tiffany	04-MAR-2003 18:43:17	tiffany	04-MAR-2003 18:43:17
USGS	421232121253801	1	WL	1998	1999		OR004		M		4		Y	tiffany	04-MAR-2003 18:43:12	tiffany	04-MAR-2003 18:43:12
USGS	421233121220601	1	WL	1998	1999		OR004		S		4		Y	tiffany	26-FEB-2003 21:11:10	tiffany	26-FEB-2003 21:11:10
USGS	421235118370501	1	WL	1964			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421236121081901	1	WL	2001	2004		USGS		Q		3		Y	tiffany	03-AUG-2001 17:21:04	tiffany	12-JAN-2005 20:33:51
USGS	421245121222401	1	WL	1998	1999		OR004		S		4		Y	tiffany	04-MAR-2003 17:47:17	tiffany	04-MAR-2003 17:47:17
USGS	421250121233401	1	WL	1998	1999		OR004		S		4		Y	tiffany	04-MAR-2003 18:43:08	tiffany	04-MAR-2003 18:43:08
USGS	421254121360001	1	WL	1998			OR004		I		4		Y	tiffany	13-FEB-2003 21:13:52	tiffany	13-FEB-2003 21:13:52
USGS	421305121233101	1	WL	1998	2002		OR004		B		4		Y	tiffany	04-MAR-2003 18:43:01	tiffany	04-MAR-2003 18:43:01
USGS	421305121240301	1	WL	1998	1999		OR004		S		4		Y	tiffany	04-MAR-2003 18:43:07	tiffany	04-MAR-2003 18:43:07
USGS	421309121080101	1	WL	1998	1999		OR004		I		4		Y	tiffany	18-FEB-2003 20:44:46	tiffany	18-FEB-2003 20:44:46
USGS	421310121280101	1	WL	1998			OR004		B		4		Y	tiffany	25-FEB-2003 17:19:56	tiffany	25-FEB-2003 17:19:56
USGS	421312121240301	1	WL	1998	1999		OR004		S		4		Y	tiffany	04-MAR-2003 18:43:04	tiffany	04-MAR-2003 18:43:04
USGS	421313121244401	1	WL	1998	2000		OR004		S		4		Y	tiffany	04-MAR-2003 18:43:11	tiffany	04-MAR-2003 18:43:11
USGS	421314121235001	1	WL	1998	1999		OR004		S		4		Y	tiffany	04-MAR-2003 18:42:58	tiffany	04-MAR-2003 18:42:58
USGS	421314121280901	1	WL	1998	1999		OR004		S		4		Y	tiffany	25-FEB-2003 17:19:54	tiffany	25-FEB-2003 17:19:54
USGS	421314123383601	1	WL	1961			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421320121335201	1	WL	1998			OR004		B		4		Y	tiffany	25-FEB-2003 17:20:00	tiffany	25-FEB-2003 17:20:00
USGS	421321121285701	1	WL	1998	1999		OR004		S		4		Y	tiffany	25-FEB-2003 17:19:58	tiffany	25-FEB-2003 17:19:58
USGS	421323121233001	1	WL	1998	1999		OR004		S		4		Y	tiffany	04-MAR-2003 17:47:19	tiffany	04-MAR-2003 17:47:19
USGS	421328121305501	1	WL	1998			OR004		I		4		Y	tiffany	04-MAR-2003 17:47:11	tiffany	04-MAR-2003 17:47:11
USGS	421346121354501	1	WL	1998			OR004		I		4		Y	tiffany	13-FEB-2003 21:13:48	tiffany	13-FEB-2003 21:13:48
USGS	421358121330501	1	WL	1948	1956		USGS		I		3		Y	tiffany	04-MAR-2003 17:47:06	tiffany	04-MAR-2003 17:47:06
USGS	421358121330501	2	WL	1998			OR004		I		4		Y	tiffany	04-MAR-2003 17:47:06	tiffany	04-MAR-2003 17:47:06
USGS	421358121344801	1	WL	1998			OR004		I		4		Y	tiffany	04-MAR-2003 17:47:04	tiffany	04-MAR-2003 17:47:04
USGS	421402121320501	1	WL	1998			OR004		I		4		Y	tiffany	04-MAR-2003 17:47:08	tiffany	04-MAR-2003 17:47:08
USGS	421403123022901	1	WL	1989	1994		USGS		M		2	3	Y	nwis	04-NOV-1998 00:00:00	tiffany	20-APR-2010 13:30:48
USGS	421404121301701	1	WL	1998			OR004		I		4		Y	tiffany	04-MAR-2003 17:47:12	tiffany	04-MAR-2003 17:47:12
USGS	421406121345701	1	WL	1998			OR004		I		4		Y	tiffany	13-FEB-2003 21:13:49	tiffany	13-FEB-2003 21:13:49
USGS	421408121311301	1	WL	1998			OR004		I		4		Y	tiffany	04-MAR-2003 17:47:09	tiffany	04-MAR-2003 17:47:09
USGS	421411121290401	1	WL	1998			OR004		I		4		Y	tiffany	04-MAR-2003 17:47:14	tiffany	04-MAR-2003 17:47:14
USGS	421414121270501	1	WL	1949			OR004		I		4		Y	tiffany	14-FEB-2003 18:13:12	tiffany	14-FEB-2003 18:13:12
USGS	421417123022101	1	WL	1989	1995		USGS		M		2	3	Y	nwis	04-NOV-1998 00:00:00	tiffany	20-APR-2010 13:30:48
USGS	421421121342101	1	WL	1998			OR004		I		4		Y	tiffany	04-MAR-2003 16:43:19	tiffany	04-MAR-2003 16:43:19
USGS	421422121335001	1	WL	1957	1999		OR004		I		4		Y	tiffany	04-MAR-2003 16:43:17	tiffany	15-JUL-2008 13:11:56
USGS	421422121335001	2	WL	1950	1971		OR004		Q		4		Y	tiffany	15-JUL-2008 13:11:56	tiffany	15-JUL-2008 13:11:56
USGS	421422121341501	1	WL	1998			OR004		I		4		Y	tiffany	04-MAR-2003 16:43:21	tiffany	04-MAR-2003 16:43:21
USGS	421427122434501	1	WL	1989	1995		USGS		M		2	3	Y	nwis	04-NOV-1998 00:00:00	tiffany	20-APR-2010 13:30:48
USGS	421428121340501	1	WL	1948	1970		OR004		Q		4		Y	tiffany	15-JUL-2008 13:11:57	tiffany	15-JUL-2008 13:11:57
USGS	421431121364301	1	WL	1998			OR004		I		4		Y	tiffany	13-FEB-2003 21:13:51	tiffany	13-FEB-2003 21:13:51
USGS	421432122310701	1	WL	1989	1989		USGS		M		2	3	Y	nwis	04-NOV-1998 00:00:00	tiffany	20-APR-2010 13:30:48
USGS	421434121350501	1	WL	1949	1999		OR004		I		4		Y	tiffany	13-FEB-2003 21:13:46	tiffany	15-JUL-2008 13:11:56
USGS	421434121350501	2	WL	1957	1971		OR004		Q		4		Y	tiffany	15-JUL-2008 13:11:56	tiffany	15-JUL-2008 13:11:56
USGS	421436121272001	1	WL	1998			OR004		I		4		Y	tiffany	14-FEB-2003 18:13:10	tiffany	14-FEB-2003 18:13:10
USGS	421436121323601	1	WL	1998			OR004		I		4		Y	tiffany	04-MAR-2003 16:43:11	tiffany	04-MAR-2003 16:43:11
USGS	421443121232701	1	WL	1998			OR004		I		4		Y	tiffany	14-FEB-2003 18:13:09	tiffany	14-FEB-2003 18:13:09
USGS	421443121290501	1	WL	1998	1999		OR004		I		4		Y	tiffany	04-MAR-2003 16:43:09	tiffany	15-JUL-2008 13:11:56
USGS	421443121290501	2	WL	1961	1971		OR004		Q		4		Y	tiffany	15-JUL-2008 13:11:56	tiffany	15-JUL-2008 13:11:56
USGS	421443121344801	1	WL	1957	1999		OR004		I		4		Y	tiffany	04-MAR-2003 16:43:15	tiffany	15-JUL-2008 13:11:56
USGS	421443121344801	2	WL	1951	1971		OR004		Q		4		Y	tiffany	15-JUL-2008 13:11:56	tiffany	15-JUL-2008 13:11:56
USGS	421453121324101	1	WL	1998			OR004		I		4		Y	tiffany	04-MAR-2003 16:43:13	tiffany	04-MAR-2003 16:43:13
USGS	421501121354901	1	WL	1957			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421503121355601	1	WL	1998			OR004		I		4		Y	tiffany	13-FEB-2003 21:13:45	tiffany	13-FEB-2003 21:13:45
USGS	421510121371201	1	WL	1998			OR004		I		4		Y	tiffany	13-FEB-2003 21:13:41	tiffany	13-FEB-2003 21:13:41
USGS	421513121290901	1	WL	1998			OR004		I		4		Y	tiffany	04-MAR-2003 16:43:04	tiffany	04-MAR-2003 16:43:04
USGS	421514121271701	1	WL	1998			OR004		I		4		Y	tiffany	14-FEB-2003 16:41:01	tiffany	14-FEB-2003 16:41:01
USGS	421516121235401	1	WL	1998			OR004		I		4		Y	tiffany	14-FEB-2003 16:41:03	tiffany	14-FEB-2003 16:41:03
USGS	421518121285001	1	WL	1998			OR004		I		4		Y	tiffany	04-MAR-2003 16:43:07	tiffany	04-MAR-2003 16:43:07
USGS	421518121325801	1	WL	1998			OR004		I		4		Y	tiffany	04-MAR-2003 15:56:07	tiffany	04-MAR-2003 15:56:07
USGS	421523121334001	1	WL	1998			OR004		I		4		Y	tiffany	04-MAR-2003 15:56:05	tiffany	04-MAR-2003 15:56:05
USGS	421524121374601	1	WL	1957	1999		OR004		I		4		Y	tiffany	13-FEB-2003 21:13:43	tiffany	15-JUL-2008 13:11:56
USGS	421524121374601	2	WL	1957	1978		OR004		Q		4		Y	tiffany	15-JUL-2008 13:11:56	tiffany	15-JUL-2008 13:11:56
USGS	421533121383401	1	WL	1998			OR004		I		4		Y	tiffany	13-FEB-2003 21:13:39	tiffany	13-FEB-2003 21:13:39
USGS	421535121290701	1	WL	1998			OR004		I		4		Y	tiffany	04-MAR-2003 16:43:06	tiffany	04-MAR-2003 16:43:06
USGS	421535121383701	1	WL	1998			OR004		I		4		Y	tiffany	10-FEB-2003 21:54:36	tiffany	10-FEB-2003 21:54:36
USGS	421538120264001	1	WL	1976			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421538121300001	1	WL	1998			OR004		I		4		Y	tiffany	04-MAR-2003 15:56:09	tiffany	04-MAR-2003 15:56:09
USGS	421541121474201	1	WL	2000	2002		OR004		C		3		Y	tiffany	25-JAN-2002 23:09:37	tiffany	26-JAN-2005 16:25:34
USGS	421541121474201	2	WL	2002	2005		USGS		C		3		Y	tiffany	12-JAN-2005 20:33:52	tiffany	26-JAN-2005 16:25:34
USGS	421541121474201	3	WL	2005			USGS		Q		3		Y	tiffany	26-JAN-2005 16:25:34	tiffany	26-JAN-2005 16:25:34
USGS	421551122495101	1	WL	1989	1995		USGS		M		2	3	Y	nwis	04-NOV-1998 00:00:00	tiffany	20-APR-2010 13:30:47
USGS	421612121302501	1	WL	1962			OR004		Q		4		Y	nwis	04-NOV-1998 00:00:00	tiffany	15-JUL-2008 20:53:13
USGS	421612121355201	1	WL	1963	1978		OR004		Q		4		Y	tiffany	10-FEB-2003 21:54:29	tiffany	15-JUL-2008 13:11:56
USGS	421612121355201	2	WL	1949	1978		OR004		Q		4		Y	tiffany	15-JUL-2008 13:11:56	tiffany	15-JUL-2008 13:11:56
USGS	421613121392701	1	WL	1998			OR004		I		4		Y	tiffany	10-FEB-2003 21:54:33	tiffany	10-FEB-2003 21:54:33
USGS	421617121282901	1	WL	1998			OR004		I		4		Y	tiffany	04-MAR-2003 15:56:03	tiffany	04-MAR-2003 15:56:03
USGS	421630121392701	1	WL	1949	1981		OR004		Q		4		Y	tiffany	15-JUL-2008 13:11:57	tiffany	15-JUL-2008 13:11:57
USGS	421634121392201	1	WL	1950			OR004		I		4		Y	tiffany	10-FEB-2003 21:54:26	tiffany	10-FEB-2003 21:54:26
USGS	421637121263001	1	WL	1957	1999		OR004		I		4		Y	nwis	04-NOV-1998 00:00:00	tiffany	15-JUL-2008 13:11:56
USGS	421637121263001	2	WL	1957	1985		OR004		Q		4		Y	tiffany	15-JUL-2008 13:11:56	tiffany	15-JUL-2008 13:11:56
USGS	421652121274401	1	WL	1949			OR004		I		4		Y	tiffany	14-FEB-2003 16:40:59	tiffany	14-FEB-2003 16:40:59
USGS	421700121283901	1	WL	1998			OR004		I		4		Y	tiffany	04-MAR-2003 15:56:01	tiffany	04-MAR-2003 15:56:01
USGS	421701121335701	1	WL	1952	1999		OR004		I		4		Y	tiffany	26-MAR-2003 18:26:04	tiffany	15-JUL-2008 13:11:56
USGS	421701121335701	2	WL	1958	1970		OR004		Q		4		Y	tiffany	15-JUL-2008 13:11:56	tiffany	15-JUL-2008 13:11:56
USGS	421706121310201	1	WL	1998			OR004		I		4		Y	tiffany	25-FEB-2003 17:19:53	tiffany	25-FEB-2003 17:19:53
USGS	421707120525401	1	WL	2001			USGS		Q		3		Y	tiffany	25-JAN-2002 14:48:32	tiffany	25-JAN-2002 14:48:32
USGS	421710121285501	1	WL	1962	1978		OR004		Q		3		Y	tiffany	15-JUL-2008 13:11:56	tiffany	15-JUL-2008 13:11:56
USGS	421710121311101	1	WL	1998			OR004		I		4		Y	tiffany	26-MAR-2003 18:26:06	tiffany	26-MAR-2003 18:26:06
USGS	421717121265601	1	WL	1969			OR004		I		4		Y	tiffany	14-FEB-2003 16:40:58	tiffany	14-FEB-2003 16:40:58
USGS	421718121274301	1	WL	1998			OR004		I		4		Y	tiffany	14-FEB-2003 16:40:56	tiffany	14-FEB-2003 16:40:56
USGS	421723121335101	1	WL	1998			OR004		I		4		Y	tiffany	26-MAR-2003 18:26:02	tiffany	26-MAR-2003 18:26:02
USGS	421725121403901	1	WL	1957			OR004		I		4		Y	tiffany	10-FEB-2003 21:54:22	tiffany	10-FEB-2003 21:54:22
USGS	421735121291001	1	WL	1957	1999		OR004		I		4		Y	tiffany	04-MAR-2003 15:55:57	tiffany	15-JUL-2008 13:11:56
USGS	421735121291001	2	WL	1957	1971		OR004		Q		4		Y	tiffany	15-JUL-2008 13:11:56	tiffany	15-JUL-2008 13:11:56
USGS	421736121270601	1	WL	1998			OR004		I		4		Y	tiffany	14-FEB-2003 16:40:54	tiffany	14-FEB-2003 16:40:54
USGS	421744121281801	1	WL	1998			OR004		I		4		Y	tiffany	04-MAR-2003 15:55:59	tiffany	04-MAR-2003 15:55:59
USGS	421751121261301	1	WL	1970			OR004		I		4		Y	tiffany	13-FEB-2003 21:13:54	tiffany	13-FEB-2003 21:13:54
USGS	421755122541501	1	WL	1989	1990		USGS		M		2	3	Y	nwis	04-NOV-1998 00:00:00	tiffany	20-APR-2010 13:30:48
USGS	421756122541401	1	WL	1989	1990		USGS		M		2	3	Y	nwis	04-NOV-1998 00:00:00	tiffany	20-APR-2010 13:30:49
USGS	421757121293701	1	WL	1954			OR004		I		4		Y	tiffany	26-MAR-2003 18:25:55	tiffany	26-MAR-2003 18:25:55
USGS	421757122535701	1	WL	1989	1991		USGS		M		2	3	Y	nwis	04-NOV-1998 00:00:00	tiffany	20-APR-2010 13:30:49
USGS	421759121265401	1	WL	1954	1999		OR004		I		4		Y	tiffany	14-FEB-2003 16:40:53	tiffany	15-JUL-2008 13:11:56
USGS	421759121265401	2	WL	1957	1978		OR004		Q		4		Y	tiffany	15-JUL-2008 13:11:56	tiffany	15-JUL-2008 13:11:56
USGS	421759123134101	1	WL	1989			USGS		M		2	3	Y	nwis	04-NOV-1998 00:00:00	nwis	21-DEC-1989 00:00:00
USGS	421800121265301	1	WL	1998			OR004		I		4		Y	tiffany	14-FEB-2003 16:40:51	tiffany	14-FEB-2003 16:40:51
USGS	421800122150201	1	WL	2003	2004		USGS		Q		3		Y	tiffany	04-SEP-2003 21:25:03	tiffany	12-JAN-2005 20:33:50
USGS	421805121304201	1	WL	1949			OR004		I		4		Y	tiffany	26-MAR-2003 18:25:57	tiffany	26-MAR-2003 18:25:57
USGS	421805121342701	1	WL	1957			OR004		I		4		Y	tiffany	26-MAR-2003 18:25:59	tiffany	26-MAR-2003 18:25:59
USGS	421836121274101	1	WL	1998			OR004		I		4		Y	tiffany	14-FEB-2003 16:40:47	tiffany	14-FEB-2003 16:40:47
USGS	421846120202001	1	WL	1962			OR004						Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421920121400001	1	WL	1949			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421920121400002	1	WL	1949	1976		OR004		Q		4		Y	nwis	04-NOV-1998 00:00:00	tiffany	15-JUL-2008 13:11:56
USGS	421924118160801	1	WL	1962			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421929118160801	1	WL	1962			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	421930121275501	1	WL	1998			OR004		I		4		Y	tiffany	10-FEB-2003 19:10:23	tiffany	10-FEB-2003 19:10:23
USGS	421936121411501	1	WL	1961	2004		OR004		Q		4		Y	tiffany	10-FEB-2003 19:10:21	tiffany	15-JUL-2008 13:11:56
USGS	421939122475801	1	WL	1990	1990		OR004				4		Y	nwis	04-NOV-1998 00:00:00	tiffany	20-APR-2010 13:30:49
USGS	421939122550801	1	WL	1989	1995		USGS		M		2	3	Y	nwis	04-NOV-1998 00:00:00	tiffany	20-APR-2010 13:30:49
USGS	421943122562001	1	WL	1989	1996		OR004		Q				Y	nwis	04-NOV-1998 00:00:00	tiffany	20-APR-2010 13:30:49
USGS	421954121411501	1	WL	1998			OR004		I		4		Y	tiffany	10-FEB-2003 19:10:17	tiffany	10-FEB-2003 19:10:17
USGS	421955118140201	1	WL	1962			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422022118155201	1	WL	1962			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422025121283501	1	WL	1998			OR004		I		4		Y	tiffany	10-FEB-2003 21:54:19	tiffany	10-FEB-2003 21:54:19
USGS	422025121410801	1	WL	1998			OR004		I		4		Y	tiffany	10-FEB-2003 19:10:15	tiffany	10-FEB-2003 19:10:15
USGS	422031121400001	1	WL	1998			OR004		Q		4		Y	tiffany	10-FEB-2003 19:10:19	tiffany	15-JUL-2008 20:53:13
USGS	422048122572201	1	WL	1989	1995		USGS		M		2	3	Y	nwis	04-NOV-1998 00:00:00	tiffany	20-APR-2010 13:30:49
USGS	422057121310901	1	WL	1998			OR004		I		4		Y	tiffany	10-FEB-2003 21:54:17	tiffany	10-FEB-2003 21:54:17
USGS	422122121410201	1	WL	1961	1970		OR004		Q		4		Y	tiffany	10-FEB-2003 19:10:13	tiffany	15-JUL-2008 20:53:13
USGS	422123121312501	1	WL	1998			OR004		I		4		Y	tiffany	10-FEB-2003 21:54:16	tiffany	10-FEB-2003 21:54:16
USGS	422133121403701	1	WL	1952			OR004		I		4		Y	tiffany	10-FEB-2003 19:10:08	tiffany	10-FEB-2003 19:10:08
USGS	422140121384101	1	WL	1961			OR004		I		4		Y	tiffany	10-FEB-2003 19:10:10	tiffany	10-FEB-2003 19:10:10
USGS	422143123260001	1	WL	1980	1980		USGS		S				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422149123270101	1	WL	1980	1980		USGS		S				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422152121403101	1	WL	1998			OR004		I		4		Y	tiffany	10-FEB-2003 19:10:05	tiffany	10-FEB-2003 19:10:05
USGS	422152122562801	1	WL	1989	1995		USGS		M		2	3	Y	nwis	04-NOV-1998 00:00:00	tiffany	20-APR-2010 13:30:50
USGS	422205121400401	1	WL	1998			OR004		I		4		Y	tiffany	10-FEB-2003 19:10:03	tiffany	10-FEB-2003 19:10:03
