# RDB data retrieved from Oracle.
#
# $Log$
# tsql nwisor -rdb 'select * from gw_geoh_01 order by site_no, geoh_seq_nu' |# 02/19/2019 21:01:04, llorzol
#
agency_cd	site_no	geoh_seq_nu	lith_cd	lith_top_va	lith_bottom_va	lith_unit_cd	lith_ds	contrib_unit_cd	geoh_web_cd	geoh_cn	geoh_cr	geoh_mn	geoh_md
USGS	454028119174201	3	BSLT	  137.00		122GDRD		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454029119284601	1	BSLT	  265.00		122YKIM		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454029120441101	1	BSLT	    4.00	  274.00	122WNPM	CLAY 64-67	S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454029120441101	2	ROCK	  274.00	  282.00	122VNTG	"WASCOITE"	U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454029120441101	3	BSLT	  282.00		122GDRD		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454029121225201	1		    0.00	  115.00	112SGMF		U	Y	tiffany	22-SEP-2010 21:21:08	tiffany	22-SEP-2010 21:21:08
USGS	454029121225201	2		  115.00	  280.00	122POMN		U	Y	tiffany	22-SEP-2010 21:21:08	tiffany	22-SEP-2010 21:21:08
USGS	454029121225201	3		  280.00	  375.00	122SELH		U	Y	tiffany	22-SEP-2010 21:21:08	tiffany	22-SEP-2010 21:21:08
USGS	454029121225201	4		  375.00	  445.00	122LOLO		U	Y	tiffany	22-SEP-2010 21:21:08	tiffany	22-SEP-2010 21:21:08
USGS	454029121225201	5		  445.00		122FSPG		U	Y	tiffany	22-SEP-2010 21:21:08	tiffany	22-SEP-2010 21:21:08
USGS	454030119010701	1	CLSN	    2.00	   12.00	110ALVM		N	Y	tiffany	08-NOV-2004 22:17:03	tiffany	08-NOV-2004 22:17:03
USGS	454030119010701	2	GRCM	   12.00	   35.00	110ALVM		N	Y	tiffany	08-NOV-2004 22:17:04	tiffany	08-NOV-2004 22:17:04
USGS	454030119010701	3	BSLT	   35.00	  135.00	122CBRV		P	Y	tiffany	08-NOV-2004 22:17:04	tiffany	08-NOV-2004 22:17:04
USGS	454030119010701	4	CLSN	  135.00		110ALVM		N	Y	tiffany	08-NOV-2004 22:17:05	tiffany	08-NOV-2004 22:17:05
USGS	454031118341901	1	GRVL	    0.00	   14.00	110ALVM		U	Y	tiffany	24-MAY-2005 14:54:43	tiffany	24-MAY-2005 14:54:43
USGS	454031118341901	2	BSLT	   14.00		122CBRV		P	Y	tiffany	24-MAY-2005 14:54:44	tiffany	24-MAY-2005 14:54:44
USGS	454031118342201	1	GRVL	    3.00	   14.00	110ALVM		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454031118342201	2	BSLT	   14.00		122YKIM		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454031120461901	1	BSLT	    5.00	  115.00	122PRPD		S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454031120461901	2	BSLT	  115.00	  240.00	122FSPG		S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454031120461901	3	CHRT	  240.00	  255.00	122VNTG	FLINT,CHRT?	S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454031120461901	4	BSLT	  255.00		122GDRD		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454031121215701	1		    0.00	  180.00	112SGMF		U	Y	tiffany	22-SEP-2010 21:21:08	tiffany	22-SEP-2010 21:21:08
USGS	454031121215701	2		  180.00	  260.00	121CHNT		U	Y	tiffany	22-SEP-2010 21:21:09	tiffany	22-SEP-2010 21:21:09
USGS	454031121215701	3		  260.00		122POMN		U	Y	tiffany	22-SEP-2010 21:21:09	tiffany	22-SEP-2010 21:21:09
USGS	454031121224001	1		    0.00	    3.00	112SGMF		U	Y	tiffany	22-SEP-2010 21:21:09	tiffany	22-SEP-2010 21:21:09
USGS	454031121224001	2		    3.00	  161.00	121CHNT		U	Y	tiffany	22-SEP-2010 21:21:09	tiffany	22-SEP-2010 21:21:09
USGS	454031121224001	3		  161.00	  357.00	122POMN		U	Y	tiffany	22-SEP-2010 21:21:09	tiffany	22-SEP-2010 21:21:09
USGS	454031121224001	4		  357.00	  472.00	122SELH		U	Y	tiffany	22-SEP-2010 21:21:09	tiffany	22-SEP-2010 21:21:09
USGS	454031121224001	5		  472.00		122LOLO		U	Y	tiffany	22-SEP-2010 21:21:09	tiffany	22-SEP-2010 21:21:09
USGS	454032118453001	1	GRVL	    3.00	   14.00	110ALVM		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454032118453001	2	BSLT	   14.00	  145.00	122FSPG		S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454032118453001	3	BSLT	  164.00		122GDRD		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454032118453001	4	SHLE	  145.00	  164.00	122VNTG	CLAY	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454032119233201	2	BSLT	  159.00	  271.00	122FSPG		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454032119233201	3	CLAY	  271.00	  277.00	122VNTG		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454032119233201	4	BSLT	  277.00		122GDRD		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454032121164201	1	BSLT	   14.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:37
USGS	454032121200001	1		    0.00	   78.00	121CHNT		U	Y	tiffany	22-SEP-2010 21:21:09	tiffany	22-SEP-2010 21:21:09
USGS	454032121200001	2		   78.00	  183.00	122POMN		U	Y	tiffany	22-SEP-2010 21:21:10	tiffany	22-SEP-2010 21:21:10
USGS	454032121200001	3		  183.00		122SELH		U	Y	tiffany	22-SEP-2010 21:21:10	tiffany	22-SEP-2010 21:21:10
USGS	454032121200301	1	BSLT	   95.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:37
USGS	454032121212001	1		    0.00	  105.00	112SGMF		U	Y	tiffany	22-SEP-2010 21:21:10	tiffany	22-SEP-2010 21:21:10
USGS	454032121212001	2		  105.00	  224.00	121CHNT		U	Y	tiffany	22-SEP-2010 21:21:10	tiffany	22-SEP-2010 21:21:10
USGS	454032121212001	3		  224.00	  378.00	122POMN		U	Y	tiffany	22-SEP-2010 21:21:10	tiffany	22-SEP-2010 21:21:10
USGS	454032121212001	4		  378.00	  400.00	122SELH		U	Y	tiffany	22-SEP-2010 21:21:10	tiffany	22-SEP-2010 21:21:10
USGS	454032121212001	5		  400.00		122LOLO		U	Y	tiffany	22-SEP-2010 21:21:10	tiffany	22-SEP-2010 21:21:10
USGS	454032121213101	1		    0.00	  240.00	112SGMF		U	Y	tiffany	22-SEP-2010 21:21:10	tiffany	22-SEP-2010 21:21:10
USGS	454032121213101	2		  240.00	  280.00	121CHNT		U	Y	tiffany	22-SEP-2010 21:21:11	tiffany	22-SEP-2010 21:21:11
USGS	454032121213101	3		  280.00	  408.00	122POMN		U	Y	tiffany	22-SEP-2010 21:21:11	tiffany	22-SEP-2010 21:21:11
USGS	454032121213101	4		  408.00		122LOLO		U	Y	tiffany	22-SEP-2010 21:21:11	tiffany	22-SEP-2010 21:21:11
USGS	454032121213501	1		    0.00	  139.00	112SGMF		U	Y	tiffany	22-SEP-2010 21:21:11	tiffany	22-SEP-2010 21:21:11
USGS	454032121213501	2		  139.00	  284.00	121CHNT		U	Y	tiffany	22-SEP-2010 21:21:11	tiffany	22-SEP-2010 21:21:11
USGS	454032121213501	3		  284.00	  424.00	122POMN		U	Y	tiffany	22-SEP-2010 21:21:11	tiffany	22-SEP-2010 21:21:11
USGS	454032121213501	4		  424.00		122LOLO		U	Y	tiffany	22-SEP-2010 21:21:11	tiffany	22-SEP-2010 21:21:11
USGS	454032121215601	1		    0.00	  181.00	112SGMF		U	Y	tiffany	22-SEP-2010 21:21:11	tiffany	22-SEP-2010 21:21:11
USGS	454032121215601	2		  181.00	  241.00	121CHNT		U	Y	tiffany	22-SEP-2010 21:21:12	tiffany	22-SEP-2010 21:21:12
USGS	454032121215601	3		  241.00	  425.00	122POMN		U	Y	tiffany	22-SEP-2010 21:21:12	tiffany	22-SEP-2010 21:21:12
USGS	454032121215601	4		  425.00	  440.00	122SELH		U	Y	tiffany	22-SEP-2010 21:21:12	tiffany	22-SEP-2010 21:21:12
USGS	454032121215601	5		  440.00	  488.00	122LOLO		U	Y	tiffany	22-SEP-2010 21:21:12	tiffany	22-SEP-2010 21:21:12
USGS	454032121215601	6		  488.00		122RSLA		U	Y	tiffany	22-SEP-2010 21:21:12	tiffany	22-SEP-2010 21:21:12
USGS	454033118455801	1	GRVL	    0.00	   14.00	110ALVM		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454033118455801	2	BSLT	   14.00	   73.00	122FSPG		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454033118455801	3	BSLT	   85.00		122GDRD		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454033118455801	4	CLAY	   73.00	   85.00	122VNTG	BASALT	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454033118465801	1	BLDR	    1.00	   10.00	110ALVM		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454033118465801	2	BSLT	   10.00	   53.00	122FSPG		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454033118465801	3	BSLT	   68.00		122GDRD		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454033118465801	4	CLAY	   53.00	   68.00	122VNTG	BROKEN BASALT	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454033121230101	1		    0.00	   10.00	112SGMF		U	Y	tiffany	22-SEP-2010 21:21:12	tiffany	22-SEP-2010 21:21:12
USGS	454033121230101	2		   10.00	  230.00	122POMN		U	Y	tiffany	22-SEP-2010 21:21:12	tiffany	22-SEP-2010 21:21:12
USGS	454033121230101	3		  230.00	  270.00	122SELH		U	Y	tiffany	22-SEP-2010 21:21:12	tiffany	22-SEP-2010 21:21:12
USGS	454033121230101	4		  270.00	  390.00	122LOLO		U	Y	tiffany	22-SEP-2010 21:21:13	tiffany	22-SEP-2010 21:21:13
USGS	454033121230101	5		  390.00		122FSPG		U	Y	tiffany	22-SEP-2010 21:21:13	tiffany	22-SEP-2010 21:21:13
USGS	454035121223101	1		    0.00	   57.00	112SGMF		U	Y	tiffany	22-SEP-2010 21:21:13	tiffany	22-SEP-2010 21:21:13
USGS	454035121223101	2		   57.00		122POMN		U	Y	tiffany	22-SEP-2010 21:21:13	tiffany	22-SEP-2010 21:21:13
USGS	454036121224001	1		    0.00	   65.00	112SGMF		U	Y	tiffany	22-SEP-2010 21:21:13	tiffany	22-SEP-2010 21:21:13
USGS	454036121224001	2		   65.00		122POMN		U	Y	tiffany	22-SEP-2010 21:21:13	tiffany	22-SEP-2010 21:21:13
USGS	454036121261601	1	BSLT	    4.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:37
USGS	454037121205601	1		    0.00	  187.00	121CHNT		U	Y	tiffany	22-SEP-2010 21:21:13	tiffany	22-SEP-2010 21:21:13
USGS	454037121205601	2		  187.00	  328.00	122POMN		U	Y	tiffany	22-SEP-2010 21:21:13	tiffany	22-SEP-2010 21:21:13
USGS	454037121205601	3		  328.00		122LOLO		U	Y	tiffany	22-SEP-2010 21:21:14	tiffany	22-SEP-2010 21:21:14
USGS	454038118485601	1	BSLT	    0.00	  130.00	122FSPG		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454038118485601	2	CLAY	  130.00	  148.00	122VNTG	BASALT	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454038118485601	3	BSLT	  148.00		122GDRD		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454038120453201	1	SDST	    5.00	   15.00	110ALVM	TAN	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454038120453201	2	BSLT	   15.00	  110.00	122PRPD	W INTERBEDS	S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454038120453201	3	BSLT	  110.00	  304.00	122FSPG	2 ZONES CGLM	S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454038120453201	4	CLAY	  304.00	  312.00	122VNTG	WHITE	S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454038120453201	5	BSLT	  312.00		122GDRD		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454040121232801	1		    0.00	  235.00	122POMN		U	Y	tiffany	22-SEP-2010 21:21:14	tiffany	22-SEP-2010 21:21:14
USGS	454040121232801	2		  235.00	  445.00	122LOLO		U	Y	tiffany	22-SEP-2010 21:21:14	tiffany	22-SEP-2010 21:21:14
USGS	454040121232801	3		  445.00		122FSPG		U	Y	tiffany	22-SEP-2010 21:21:14	tiffany	22-SEP-2010 21:21:14
USGS	454040121261101	1	BSLT	   62.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:37
USGS	454041118333501	1	BSLT	    0.00	   13.00	112ALVM	BASALT GRAVEL	P	Y	tiffany	23-JUN-2004 20:11:37	tiffany	23-JUN-2004 20:11:37
USGS	454041118333502	1		    0.00	   13.00	112ALVM		N	Y	tiffany	24-JUN-2004 16:28:36	tiffany	24-JUN-2004 16:28:36
USGS	454041118333502	2		   13.00		122FSPG		P	Y	tiffany	24-JUN-2004 16:28:37	tiffany	24-JUN-2004 16:28:37
USGS	454041119005201	1	GRCL	    2.00	   12.00	121ALKC		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454041119005201	2	BSLT	   12.00		122GDRD		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454041121185001	1		    0.00	  130.00	122LOLO		U	Y	tiffany	22-SEP-2010 21:21:14	tiffany	22-SEP-2010 21:21:14
USGS	454041121185001	2		  130.00		122FSPG		U	Y	tiffany	22-SEP-2010 21:21:14	tiffany	22-SEP-2010 21:21:14
USGS	454042118344001	1	GRVL	    1.00	   21.00	110ALVM		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454042118344001	2	BSLT	   21.00	  155.00	122FSPG		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454042118344001	3	CLAY	  155.00	  158.00	122VNTG		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454042118344001	4	BSLT	  158.00		122GDRD		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454042119033901	1	BSLT	    0.00	  130.00	122FSPG		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454042119033901	2	BSLT	  130.00	  145.00	122VNTG	BROKEN RED	U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454042119033901	3	BSLT	  145.00		122GDRD		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454042121252701	1		    0.00	  145.00	122POMN		U	Y	tiffany	22-SEP-2010 21:21:14	tiffany	22-SEP-2010 21:21:14
USGS	454042121252701	2		  145.00	  315.00	122LOLO		U	Y	tiffany	22-SEP-2010 21:21:14	tiffany	22-SEP-2010 21:21:14
USGS	454042121252701	3		  315.00		122FSPG		U	Y	tiffany	22-SEP-2010 21:21:15	tiffany	22-SEP-2010 21:21:15
USGS	454043121223801	1		    0.00	  206.00	112SGMF		U	Y	tiffany	22-SEP-2010 21:21:15	tiffany	22-SEP-2010 21:21:15
USGS	454043121223801	2		  206.00	  265.00	122LOLO		U	Y	tiffany	22-SEP-2010 21:21:15	tiffany	22-SEP-2010 21:21:15
USGS	454043121223801	3		  265.00		122FSPG		U	Y	tiffany	22-SEP-2010 21:21:15	tiffany	22-SEP-2010 21:21:15
USGS	454045118393101	1	SAND	    5.00	   11.00	110ALVM	LIGHT BROWN	U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454045118393101	2	BSLT	   11.00	   58.00	122FSPG		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454045118393101	3	BSLT	   58.00	  108.00	122VNTG	BLACK,HONEYCOMB	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454045118393101	4	BSLT	  108.00		122GDRD		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454045121184401	1	BSLT	    3.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:38
USGS	454046118393501	1	CLAY	    7.00	   12.00	112PLUS		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454046118393501	2	BSLT	   12.00	   30.00	122FSPG		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454046118393501	3	BSLT	   30.00	   62.00	122VNTG	RED&BRWN W/SS	U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454046118393501	4	BSLT	   62.00		122GDRD		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454046121183101	1	BSLT	   33.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:38
USGS	454046121210501	1		    0.00	  195.00	121CHNT		U	Y	tiffany	22-SEP-2010 21:21:15	tiffany	22-SEP-2010 21:21:15
USGS	454046121210501	2		  195.00	  348.00	122POMN		U	Y	tiffany	22-SEP-2010 21:21:15	tiffany	22-SEP-2010 21:21:15
USGS	454046121210501	3		  348.00		122LOLO		U	Y	tiffany	22-SEP-2010 21:21:15	tiffany	22-SEP-2010 21:21:15
USGS	454047121203701	100	BSLT	    0.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:38
USGS	454050121521001	1	SDGL	    1.00		110ALVM		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454051121203601	1		    0.00	   29.00	112SGMF		U	Y	tiffany	22-SEP-2010 21:21:15	tiffany	22-SEP-2010 21:21:15
USGS	454051121203601	2		   29.00		122POMN		U	Y	tiffany	22-SEP-2010 21:21:16	tiffany	22-SEP-2010 21:21:16
USGS	454051121221501	1		    0.00	  345.00	112SGMF		U	Y	tiffany	22-SEP-2010 21:21:16	tiffany	22-SEP-2010 21:21:16
USGS	454051121221501	2		  345.00		122POMN		U	Y	tiffany	22-SEP-2010 21:21:16	tiffany	22-SEP-2010 21:21:16
USGS	454052121222901	1		    0.00		112SGMF		U	Y	tiffany	22-SEP-2010 21:21:16	tiffany	22-SEP-2010 21:21:16
USGS	454052121514301	1	SDGL	    0.00		110ALVM		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454053118405601	1	GRVL	    0.00	   10.00	110ALVM		U	Y	tiffany	20-JAN-2005 20:44:49	tiffany	20-JAN-2005 20:44:49
USGS	454053118405601	2	BSLT	   10.00		122CBRV		P	Y	tiffany	20-JAN-2005 20:44:50	tiffany	20-JAN-2005 20:44:50
USGS	454053119152401	1	SOIL	    0.00	    5.00	110ALVM		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454053119152401	2	CLAY	    5.00	   51.00	121ALKC	GRVL,COBBLES-CM	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454053119152401	3	BSLT	   51.00	  346.00	122FSPG		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454053119152401	4	BSLT	  346.00	  372.00	122VNTG	BLK,BRWN,SOFT	U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454053119152401	5	BSLT	  372.00		122GDRD		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454053121183701	1	BSLT	    1.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:38
USGS	454053121241801	1		    0.00	   22.00	112ALVM		U	Y	tiffany	22-SEP-2010 21:21:16	tiffany	22-SEP-2010 21:21:16
USGS	454053121241801	2		   22.00	   32.00	122SELH		U	Y	tiffany	22-SEP-2010 21:21:16	tiffany	22-SEP-2010 21:21:16
USGS	454053121241801	3		   32.00		122LOLO		U	Y	tiffany	22-SEP-2010 21:21:17	tiffany	22-SEP-2010 21:21:17
USGS	454054119161101	1	LOAM	    0.00	   12.00	112PLUS	BROWN	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454054119161101	2	BSLT	   12.00	  245.00	122FSPG		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454054119161101	3	BSLT	  245.00		122GDRD		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454054121333001	1	SDGL	    4.00		110ALVMO		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454055121203401	1		    0.00	   95.00	112SGMF		U	Y	tiffany	22-SEP-2010 21:21:17	tiffany	22-SEP-2010 21:21:17
USGS	454055121203401	2		   95.00		122POMN		U	Y	tiffany	22-SEP-2010 21:21:17	tiffany	22-SEP-2010 21:21:17
USGS	454056118445301	1	GRVL	    3.00	   17.00	110ALVM	WITH CLAY	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454056118445301	2	BSLT	   17.00	  167.00	122FSPG		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454056118445301	3	BSLT	  175.00		122GDRD		S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454056118445301	4	SHLE	  167.00	  175.00	122VNTG		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454056121211201	1		    0.00	   50.00	112SGMF		U	Y	tiffany	22-SEP-2010 21:21:17	tiffany	22-SEP-2010 21:21:17
USGS	454056121211201	2		   50.00	  301.00	122POMN		U	Y	tiffany	22-SEP-2010 21:21:17	tiffany	22-SEP-2010 21:21:17
USGS	454056121211201	3		  301.00		122SELH		U	Y	tiffany	22-SEP-2010 21:21:17	tiffany	22-SEP-2010 21:21:17
USGS	454056121211901	1		    0.00	   86.00	112SGMF		U	Y	tiffany	22-SEP-2010 21:21:17	tiffany	22-SEP-2010 21:21:17
USGS	454056121211901	2		   86.00	  250.00	122POMN		U	Y	tiffany	22-SEP-2010 21:21:17	tiffany	22-SEP-2010 21:21:17
USGS	454056121211901	3		  250.00	  259.00	122SELH		U	Y	tiffany	22-SEP-2010 21:21:18	tiffany	22-SEP-2010 21:21:18
USGS	454056121211901	4		  259.00		122LOLO		U	Y	tiffany	22-SEP-2010 21:21:18	tiffany	22-SEP-2010 21:21:18
USGS	454056121503301	1	MDSN	   22.00		122MOCN		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454057119233701	1	GRVL	    0.00	   19.00	110ALVM	SOIL 0-11 FT	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454057119233701	2	CLAY	   19.00	  184.00	121ALKC	RED,YELLOW,GREEN	U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454057119233701	3	BSLT	  184.00	  286.00	122FSPG		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454057119233701	4	ROCK	  286.00	  305.00	122VNTG	RED,SOFT	U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454057119233701	5	BSLT	  305.00		122GDRD		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454057119233702	1	BSLT	   20.00	  320.00	122FSPG		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454057119233702	2	ROCK	  320.00	  356.00	122VNTG	SOFT, RED	U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454057119233702	3	BSLT	  356.00		122GDRD		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454057121241201	1		    0.00	   70.00	112ALVM		U	Y	tiffany	22-SEP-2010 21:21:18	tiffany	22-SEP-2010 21:21:18
USGS	454057121241201	2		   70.00	   90.00	122SELH		U	Y	tiffany	22-SEP-2010 21:21:18	tiffany	22-SEP-2010 21:21:18
USGS	454057121241201	3		   90.00		122LOLO		U	Y	tiffany	22-SEP-2010 21:21:18	tiffany	22-SEP-2010 21:21:18
USGS	454058121235901	1		    0.00	   68.00	112ALVM		U	Y	tiffany	22-SEP-2010 21:21:18	tiffany	22-SEP-2010 21:21:18
USGS	454058121235901	2		   68.00	   78.00	122SELH		U	Y	tiffany	22-SEP-2010 21:21:18	tiffany	22-SEP-2010 21:21:18
USGS	454058121235901	3		   78.00	  248.00	122LOLO		U	Y	tiffany	22-SEP-2010 21:21:19	tiffany	22-SEP-2010 21:21:19
USGS	454058121235901	4		  248.00		122SQCK		U	Y	tiffany	22-SEP-2010 21:21:19	tiffany	22-SEP-2010 21:21:19
USGS	454059121512801	1	BSLT	    0.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:39
USGS	454100119060201	1	GRVL	    8.00	   27.00	110ALVM	AND BOULDERS	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454100119060201	2	BSLT	   27.00		122GDRD		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454100119164801	1	SAND	    0.00	    9.00	110ALVM	SOIL	N	Y	tiffany	07-DEC-2004 17:32:47	tiffany	07-DEC-2004 17:32:47
USGS	454100119164801	2	GRCL	    9.00	   37.00	121ALKC	W/ COBBLES	N	Y	tiffany	07-DEC-2004 17:32:47	tiffany	07-DEC-2004 17:32:47
USGS	454100119164801	3	BSLT	   37.00	  310.00	122FSPG		U	Y	tiffany	07-DEC-2004 17:32:47	tiffany	07-DEC-2004 17:32:47
USGS	454100119164801	4	BSLT	  310.00	  320.00	122VNTG	SOFT, BROWN	U	Y	tiffany	07-DEC-2004 17:32:48	tiffany	07-DEC-2004 17:32:48
